biz_date,biz_hour,post_count
20161107,17,62976
20161107,18,35644
20161107,19,16776
20161107,20,9404
20161107,21,3370
20161107,22,2454
20161107,23,594
20161108,00,415
20161108,01,61
20161108,02,53
20161108,03,68
20161108,04,55
20161108,05,182
20161108,06,1109
20161108,07,7567
20161108,08,94813
20161108,09,233797
20161108,10,234947
20161108,11,173151
20161108,12,111695
20161108,13,73705
20161108,14,86820
20161108,15,107619
20161108,16,89092
20161108,17,55623
20161108,18,28245
20161108,19,12303
20161108,20,6703
20161108,21,3806
20161108,22,1757
20161108,23,715
20161109,00,161
20161109,01,34
20161109,02,66
20161109,03,61
20161109,04,105
20161109,05,164
20161109,06,726
20161109,07,6716
20161109,08,85405
20161109,09,233336
20161109,10,239574
20161109,11,185487
20161109,12,122289
20161109,13,80855
20161109,14,91588
20161109,15,115562
20161109,16,96944
20161109,17,60924
20161109,18,29323
20161109,19,13044
20161109,20,6922
20161109,21,3855
20161109,22,1622
20161109,23,538
20161110,00,187
20161110,01,45
20161110,02,4
20161110,03,11
20161110,04,21
20161110,05,207
20161110,06,890
20161110,07,6104
20161110,08,86295
20161110,09,224857
20161110,10,238672
20161110,11,183503
20161110,12,122761
20161110,13,79694
20161110,14,87004
20161110,15,112127
20161110,16,98253
20161110,17,65746
20161110,18,33591
20161110,19,15269
20161110,20,8138
20161110,21,4380
20161110,22,2166
20161110,23,798
20161111,00,553
20161111,01,101
20161111,02,87
20161111,03,5
20161111,04,22
20161111,05,165
20161111,06,926
20161111,07,8606
20161111,08,104570
20161111,09,244129
20161111,10,239361
20161111,11,179404
20161111,12,118113
20161111,13,80134
20161111,14,91949
20161111,15,109915
20161111,16,93555
20161111,17,62358
20161111,18,34764
20161111,19,18443
20161111,20,11415
20161111,21,7674
20161111,22,4915
20161111,23,2167
20161112,00,1094
20161112,01,541
20161112,02,319
20161112,03,240
20161112,04,166
20161112,05,689
20161112,06,5780
20161112,07,34857
20161112,08,147659
20161112,09,256185
20161112,10,250405
20161112,11,192510
20161112,12,136120
20161112,13,106787
20161112,14,123472
20161112,15,149565
20161112,16,138908
20161112,17,106685
20161112,18,68376
20161112,19,42518
20161112,20,30678
20161112,21,21373
20161112,22,15136
20161112,23,10815
20161113,00,6348
20161113,01,3726
20161113,02,1727
20161113,03,1757
20161113,04,1136
20161113,05,2460
20161113,06,13128
20161113,07,57658
20161113,08,167739
20161113,09,243213
20161113,10,244576
20161113,11,213998
20161113,12,167132
20161113,13,137853
20161113,14,142305
20161113,15,160694
20161113,16,162034
20161113,17,150309
20161113,18,124656
20161113,19,91986
20161113,20,76291
20161113,21,59377
20161113,22,40641
20161113,23,24761
20161114,00,15027
20161114,01,8552
20161114,02,3971
20161114,03,2353
20161114,04,2606
20161114,05,6299
20161114,06,22911
20161114,07,72339
20161114,08,180668
20161114,09,234728
20161114,10,225451
20161114,11,200685
20161114,12,183907
20161114,13,151796
20161114,14,141745
20161114,15,145723
20161114,16,149987
20161114,17,162439
20161114,18,166840
20161114,19,144983
20161114,20,122953
20161114,21,97586
20161114,22,68913
20161114,23,41857
20161115,00,21676
20161115,01,12353
20161115,02,6586
20161115,03,3726
20161115,04,3331
20161115,05,6461
20161115,06,23692
20161115,07,74726
20161115,08,178051
20161115,09,235736
20161115,10,228471
20161115,11,200897
20161115,12,180040
20161115,13,146914
20161115,14,135081
20161115,15,140590
20161115,16,148743
20161115,17,168550
20161115,18,179367
20161115,19,161524
20161115,20,138259
20161115,21,112856
20161115,22,82118
20161115,23,47339
20161116,00,22967
20161116,01,12639
20161116,02,6426
20161116,03,3336
20161116,04,3202
20161116,05,6053
20161116,06,22114
20161116,07,70344
20161116,08,165157
20161116,09,223520
20161116,10,224275
20161116,11,196378
20161116,12,177351
20161116,13,144509
20161116,14,134603
20161116,15,139186
20161116,16,147467
20161116,17,164138
20161116,18,176035
20161116,19,161631
20161116,20,139438
20161116,21,116039
20161116,22,83189
20161116,23,45350
20161117,00,22629
20161117,01,11604
20161117,02,6350
20161117,03,3108
20161117,04,2789
20161117,05,5326
20161117,06,18734
20161117,07,61442
20161117,08,151563
20161117,09,208803
20161117,10,212746
20161117,11,193250
20161117,12,174254
20161117,13,143448
20161117,14,128760
20161117,15,137995
20161117,16,143288
20161117,17,161292
20161117,18,168616
20161117,19,149547
20161117,20,128920
20161117,21,106574
20161117,22,73156
20161117,23,40789
20161118,00,21224
20161118,01,10988
20161118,02,5510
20161118,03,528
20161118,04,2884
20161118,05,4611
20161118,06,16516
20161118,07,53296
20161118,08,141751
20161118,09,206395
20161118,10,215557
20161118,11,195266
20161118,12,169807
20161118,13,138813
20161118,14,129403
20161118,15,137111
20161118,16,144355
20161118,17,153042
20161118,18,150299
20161118,19,128883
20161118,20,111936
20161118,21,89816
20161118,22,62440
20161118,23,36731
20161119,00,18198
20161119,01,9474
20161119,02,4530
20161119,03,2467
20161119,04,2066
20161119,05,3400
20161119,06,11231
20161119,07,41730
20161119,08,115354
20161119,09,197334
20161119,10,221806
20161119,11,205136
20161119,12,173698
20161119,13,137766
20161119,14,129495
20161119,15,143690
20161119,16,149485
20161119,17,140223
20161119,18,115934
20161119,19,92983
20161119,20,80225
20161119,21,63107
20161119,22,42253
20161119,23,23097
20161120,00,11593
20161120,01,6284
20161120,02,3696
20161120,03,1991
20161120,04,1086
20161120,05,1991
20161120,06,7743
20161120,07,29386
20161120,08,91470
20161120,09,180747
20161120,10,217363
20161120,11,202787
20161120,12,163864
20161120,13,128287
20161120,14,127920
20161120,15,145518
20161120,16,150260
20161120,17,135108
20161120,18,104764
20161120,19,82861
20161120,20,64823
20161120,21,48129
20161120,22,30207
20161120,23,17341
20161121,00,7867
20161121,01,4265
20161121,02,2669
20161121,03,1438
20161121,04,693
20161121,05,1918
20161121,06,6695
20161121,07,24325
20161121,08,96657
20161121,09,200737
20161121,10,229706
20161121,11,203205
20161121,12,179612
20161121,13,136706
20161121,14,122628
20161121,15,135078
20161121,16,138884
20161121,17,132888
20161121,18,115018
20161121,19,86359
20161121,20,65945
20161121,21,44447
20161121,22,28744
20161121,23,16157
20161122,00,8464
20161122,01,3743
20161122,02,2101
20161122,03,921
20161122,04,724
20161122,05,1530
20161122,06,4721
20161122,07,16577
20161122,08,78862
20161122,09,200966
20161122,10,237363
20161122,11,209226
20161122,12,164365
20161122,13,121888
20161122,14,110982
20161122,15,128598
20161122,16,130293
20161122,17,118452
20161122,18,93515
20161122,19,66550
20161122,20,46638
20161122,21,32031
20161122,22,18615
20161122,23,9559
20161123,00,5140
20161123,01,2959
20161123,02,1077
20161123,03,652
20161123,04,225
20161123,05,1012
20161123,06,2975
20161123,07,10721
20161123,08,72290
20161123,09,194338
20161123,10,241125
20161123,11,214688
20161123,12,167906
20161123,13,121262
20161123,14,110068
20161123,15,130201
20161123,16,134088
20161123,17,116209
20161123,18,89192
20161123,19,59766
20161123,20,40899
20161123,21,27603
20161123,22,15809
20161123,23,9943
20161124,00,4629
20161124,01,2509
20161124,02,1176
20161124,03,639
20161124,04,378
20161124,05,768
20161124,06,2650
20161124,07,10315
20161124,08,77962
20161124,09,214473
20161124,10,259349
20161124,11,224117
20161124,12,172374
20161124,13,122292
20161124,14,114593
20161124,15,138529
20161124,16,139928
20161124,17,118249
20161124,18,85530
20161124,19,54488
20161124,20,35948
20161124,21,22380
20161124,22,13712
20161124,23,6972
20161125,00,3722
20161125,01,1361
20161125,02,640
20161125,03,308
20161125,04,290
20161125,05,702
20161125,06,2092
20161125,07,8080
20161125,08,76765
20161125,09,225830
20161125,10,271698
20161125,11,233615
20161125,12,184359
20161125,13,126695
20161125,14,118191
20161125,15,147385
20161125,16,151310
20161125,17,126473
20161125,18,91769
20161125,19,58238
20161125,20,37606
20161125,21,22611
20161125,22,11681
20161125,23,5752
20161126,00,3123
20161126,01,1344
20161126,02,693
20161126,03,430
20161126,04,161
20161126,05,630
20161126,06,1427
20161126,07,6860
20161126,08,59772
20161126,09,195440
20161126,10,258955
20161126,11,240271
20161126,12,186465
20161126,13,132741
20161126,14,119840
20161126,15,149219
20161126,16,151671
20161126,17,130060
20161126,18,84021
20161126,19,50715
20161126,20,30629
20161126,21,19195
20161126,22,10768
20161126,23,4647
20161127,00,2055
20161127,01,984
20161127,02,369
20161127,03,130
20161127,04,251
20161127,05,598
20161127,06,1784
20161127,07,8706
20161127,08,68369
20161127,09,194213
20161127,10,255740
20161127,11,231825
20161127,12,176490
20161127,13,128431
20161127,14,126023
20161127,15,150323
20161127,16,150837
20161127,17,118024
20161127,18,76773
20161127,19,47509
20161127,20,31093
20161127,21,19195
20161127,22,10390
20161127,23,4913
20161128,00,1901
20161128,01,753
20161128,02,472
20161128,03,405
20161128,04,117
20161128,05,361
20161128,06,1852
20161128,07,11042
20161128,08,88713
20161128,09,235606
20161128,10,271801
20161128,11,227957
20161128,12,187748
20161128,13,136988
20161128,14,126256
20161128,15,147313
20161128,16,142032
20161128,17,116498
20161128,18,85903
20161128,19,50551
20161128,20,31677
20161128,21,18868
20161128,22,10555
20161128,23,5419
20161129,00,2047
20161129,01,647
20161129,02,323
20161129,03,177
20161129,04,74
20161129,05,360
20161129,06,1587
20161129,07,8971
20161129,08,94274
20161129,09,258053
20161129,10,285020
20161129,11,236561
20161129,12,173085
20161129,13,120062
20161129,14,118253
20161129,15,142168
20161129,16,137033
20161129,17,103676
20161129,18,70638
20161129,19,41403
20161129,20,24558
20161129,21,14881
20161129,22,7730
20161129,23,3960
20161130,00,1614
20161130,01,655
20161130,02,267
20161130,03,211
20161130,04,97
20161130,05,315
20161130,06,1166
20161130,07,7263
20161130,08,91024
20161130,09,258018
20161130,10,292277
20161130,11,239545
20161130,12,171886
20161130,13,118947
20161130,14,117944
20161130,15,142744
20161130,16,133742
20161130,17,102760
20161130,18,66446
20161130,19,37939
20161130,20,22300
20161130,21,12791
20161130,22,7404
20161130,23,2804
20161201,00,1603
20161201,01,308
20161201,02,160
20161201,03,119
20161201,04,190
20161201,05,629
20161201,06,1480
20161201,07,8126
20161201,08,92452
20161201,09,260953
20161201,10,293599
20161201,11,239156
20161201,12,174509
20161201,13,116697
20161201,14,114503
20161201,15,141738
20161201,16,132943
20161201,17,99978
20161201,18,64333
20161201,19,36496
20161201,20,20379
20161201,21,11667
20161201,22,6001
20161201,23,2842
20161202,00,883
20161202,01,447
20161202,02,64
20161202,03,77
20161202,04,56
20161202,05,295
20161202,06,1653
20161202,07,6972
20161202,08,95749
20161202,09,270148
20161202,10,298739
20161202,11,237041
20161202,12,170382
20161202,13,114499
20161202,14,116290
20161202,15,144305
20161202,16,130730
20161202,17,93041
20161202,18,59488
20161202,19,30752
20161202,20,18328
20161202,21,10037
20161202,22,5365
20161202,23,2539
20161203,00,747
20161203,01,341
20161203,02,21
20161203,03,25
20161203,04,37
20161203,05,270
20161203,06,1262
20161203,07,7153
20161203,08,90150
20161203,09,253731
20161203,10,290891
20161203,11,231432
20161203,12,161626
20161203,13,111243
20161203,14,116683
20161203,15,142585
20161203,16,126698
20161203,17,82907
20161203,18,45528
20161203,19,22611
20161203,20,12853
20161203,21,8132
20161203,22,3820
20161203,23,1789
20161204,00,654
20161204,01,123
20161204,02,8
20161204,03,116
20161204,04,71
20161204,05,210
20161204,06,1143
20161204,07,7106
20161204,08,91616
20161204,09,231597
20161204,10,264283
20161204,11,209222
20161204,12,144330
20161204,13,102470
20161204,14,71472
20161204,15,135263
20161204,16,105894
20161204,17,66401
20161204,18,37220
20161204,19,18218
20161204,20,10178
20161204,21,6183
20161204,22,3551
20161204,23,1704
20161205,00,543
20161205,01,135
20161205,02,25
20161205,03,77
20161205,04,65
20161205,05,218
20161205,06,1367
20161205,07,11459
20161205,08,115803
20161205,09,257278
20161205,10,251111
20161205,11,193455
20161205,12,138586
20161205,13,97385
20161205,14,99842
20161205,15,110862
20161205,16,87695
20161205,17,53952
20161205,18,31691
20161205,19,16387
20161205,20,8625
20161205,21,4834
20161205,22,2206
20161205,23,904
20161206,00,356
20161206,01,96
20161206,02,117
20161206,03,20
20161206,04,66
20161206,05,125
20161206,06,938
20161206,07,7235
20161206,08,111533
20161206,09,285674
20161206,10,287697
20161206,11,213372
20161206,12,139871
20161206,13,94781
20161206,14,107571
20161206,15,129591
20161206,16,105504
20161206,17,65145
20161206,18,34010
20161206,19,16131
20161206,20,8011
20161206,21,4488
20161206,22,2204
20161206,23,1146
20161207,00,453
20161207,01,97
20161207,02,57
20161207,03,39
20161207,04,57
20161207,05,127
20161207,06,920
20161207,07,6765
20161207,08,102930
20161207,09,279937
20161207,10,295374
20161207,11,227316
20161207,12,151295
20161207,13,100139
20161207,14,108291
20161207,15,130589
20161207,16,107218
20161207,17,67615
20161207,18,37509
20161207,19,17650
20161207,20,9476
20161207,21,4360
20161207,22,2187
20161207,23,675
20161208,00,411
20161208,01,117
20161208,02,119
20161208,03,79
20161208,04,133
20161208,05,104
20161208,06,951
20161208,07,6827
20161208,08,107752
20161208,09,275440
20161208,10,281535
20161208,11,212355
20161208,12,138873
20161208,13,90974
20161208,14,101881
20161208,15,126916
20161208,16,102782
20161208,17,66458
20161208,18,34100
20161208,19,15214
20161208,20,8905
20161208,21,4222
20161208,22,1929
20161208,23,712
20161209,00,371
20161209,01,98
20161209,02,74
20161209,03,29
20161209,04,17
20161209,05,58
20161209,06,687
20161209,07,7438
20161209,08,108857
20161209,09,272263
20161209,10,280403
20161209,11,209407
20161209,12,135386
20161209,13,91251
20161209,14,102750
20161209,15,125723
20161209,16,103245
20161209,17,63599
20161209,18,33499
20161209,19,15160
20161209,20,7752
20161209,21,3824
20161209,22,1717
20161209,23,659
20161210,00,287
20161210,01,149
20161210,02,32
20161210,03,24
20161210,04,7
20161210,05,107
20161210,06,766
20161210,07,6520
20161210,08,98234
20161210,09,259467
20161210,10,281412
20161210,11,216849
20161210,12,139618
20161210,13,95348
20161210,14,106783
20161210,15,128025
20161210,16,105729
20161210,17,61565
20161210,18,30090
20161210,19,14169
20161210,20,6392
20161210,21,3552
20161210,22,1664
20161210,23,603
20161211,00,264
20161211,01,68
20161211,02,27
20161211,03,20
20161211,04,16
20161211,05,172
20161211,06,880
20161211,07,7123
20161211,08,98821
20161211,09,243025
20161211,10,254340
20161211,11,195226
20161211,12,125415
20161211,13,90678
20161211,14,104665
20161211,15,119400
20161211,16,95411
20161211,17,51935
20161211,18,24316
20161211,19,11220
20161211,20,5860
20161211,21,3617
20161211,22,1692
20161211,23,669
20161212,00,281
20161212,01,57
20161212,02,68
20161212,03,5
20161212,04,10
20161212,05,97
20161212,06,1045
20161212,07,9602
20161212,08,114981
20161212,09,258061
20161212,10,255660
20161212,11,194329
20161212,12,133761
20161212,13,94801
20161212,14,102714
20161212,15,113359
20161212,16,84190
20161212,17,52139
20161212,18,28349
20161212,19,14521
20161212,20,8354
20161212,21,4902
20161212,22,2404
20161212,23,947
20161213,00,369
20161213,01,147
20161213,02,81
20161213,03,33
20161213,04,60
20161213,05,109
20161213,06,1442
20161213,07,11273
20161213,08,117387
20161213,09,289908
20161213,10,303553
20161213,11,232597
20161213,12,160192
20161213,13,114610
20161213,14,127056
20161213,15,159261
20161213,16,147723
20161213,17,110945
20161213,18,72612
20161213,19,38836
20161213,20,22965
20161213,21,12876
20161213,22,7207
20161213,23,3928
20161214,00,2129
20161214,01,1005
20161214,02,667
20161214,03,221
20161214,04,219
20161214,05,1164
20161214,06,4057
20161214,07,19781
20161214,08,132519
20161214,09,310587
20161214,10,335579
20161214,11,278169
20161214,12,213576
20161214,13,154585
20161214,14,142028
20161214,15,176560
20161214,16,182595
20161214,17,173632
20161214,18,147270
20161214,19,101415
20161214,20,70321
20161214,21,46831
20161214,22,28561
20161214,23,12808
20161215,00,4789
20161215,01,3000
20161215,02,1159
20161215,03,616
20161215,04,691
20161215,05,1544
20161215,06,6958
20161215,07,28699
20161215,08,141444
20161215,09,284685
20161215,10,258890
20161215,11,293927
20161215,12,240627
20161215,13,179027
20161215,14,156356
20161215,15,171223
20161215,16,183796
20161215,17,189418
20161215,18,175054
20161215,19,139131
20161215,20,107177
20161215,21,74034
20161215,22,44529
20161215,23,18950
20161216,00,7856
20161216,01,2953
20161216,02,1250
20161216,03,637
20161216,04,690
20161216,05,1923
20161216,06,7568
20161216,07,31693
20161216,08,128457
20161216,09,255591
20161216,10,288072
20161216,11,256893
20161216,12,218243
20161216,13,168115
20161216,14,148396
20161216,15,164163
20161216,16,170125
20161216,17,168838
20161216,18,147891
20161216,19,115819
20161216,20,88620
20161216,21,62207
20161216,22,37315
20161216,23,16582
20161217,00,7389
20161217,01,2548
20161217,02,905
20161217,03,437
20161217,04,382
20161217,05,1309
20161217,06,6066
20161217,07,23335
20161217,08,107447
20161217,09,238102
20161217,10,282413
20161217,11,250774
20161217,12,201022
20161217,13,152663
20161217,14,143769
20161217,15,169167
20161217,16,168057
20161217,17,141248
20161217,18,102861
20161217,19,71093
20161217,20,54656
20161217,21,36885
20161217,22,19938
20161217,23,9012
20161218,00,4674
20161218,01,1265
20161218,02,575
20161218,03,277
20161218,04,232
20161218,05,948
